user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100004315,1/30/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004316,01/07/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004316,1/31/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004317,01/08/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004317,01/01/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004318,01/08/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004318,01/01/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004319,01/08/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004319,01/01/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004320,01/08/2018,House Ads,personalization,FALSE,German,German,55+ years,,,,
a100004320,01/01/2018,House Ads,personalization,FALSE,German,German,55+ years,,,,
a100004321,01/08/2018,House Ads,personalization,FALSE,German,German,0-18 years,,,,
a100004321,01/01/2018,House Ads,personalization,FALSE,German,German,0-18 years,,,,
a100004322,01/08/2018,Push,personalization,FALSE,English,English,19-24 years,,,,
a100004322,01/01/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004323,01/08/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004323,01/01/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004324,01/09/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004324,01/01/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004325,01/09/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004325,01/01/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004326,01/09/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004326,01/02/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004327,01/09/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004327,01/03/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004328,01/09/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004328,01/04/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004329,01/09/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004329,01/05/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004330,01/09/2018,Push,personalization,FALSE,English,English,24-30 years,,,,
a100004330,01/06/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004331,01/10/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004331,01/07/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004332,01/10/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004332,01/08/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004333,01/10/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004333,01/09/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004334,01/10/2018,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004334,01/10/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004335,01/10/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004335,01/11/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004336,01/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004336,01/12/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004337,01/10/2018,House Ads,personalization,FALSE,German,German,24-30 years,,,,
a100004337,1/13/18,House Ads,personalization,FALSE,English,German,24-30 years,,,,
a100004338,01/11/2018,Push,personalization,FALSE,English,English,30-36 years,,,,
a100004338,1/14/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004339,01/11/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004339,1/15/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004340,01/11/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004340,1/16/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004341,01/11/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004341,1/17/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004342,01/11/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004342,1/18/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004343,01/11/2018,House Ads,personalization,FALSE,English,German,19-24 years,,,,
a100004343,1/19/18,House Ads,personalization,FALSE,English,German,19-24 years,,,,
a100004344,01/11/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004344,1/20/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004345,01/12/2018,House Ads,personalization,FALSE,English,German,30-36 years,,,,
a100004345,1/21/18,House Ads,personalization,FALSE,English,German,30-36 years,,,,
a100004346,01/12/2018,Push,personalization,FALSE,English,English,36-45 years,,,,
a100004346,1/22/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004347,01/12/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004347,1/23/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004348,01/12/2018,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004348,1/24/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004349,01/12/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004349,1/25/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004350,01/12/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004350,1/26/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004351,01/12/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004351,1/27/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004352,1/13/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004352,1/28/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004353,1/13/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004353,1/29/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004354,1/13/18,Push,personalization,FALSE,English,English,45-55 years,,,,
a100004354,1/30/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004355,1/13/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004355,1/31/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004356,1/13/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004356,01/01/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004357,1/13/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004357,01/02/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004358,1/13/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004358,01/03/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004359,1/14/18,House Ads,personalization,FALSE,English,German,30-36 years,,,,
a100004359,01/04/2018,House Ads,personalization,FALSE,German,German,30-36 years,,,,
a100004360,1/14/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004360,01/05/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004361,1/14/18,House Ads,personalization,FALSE,English,German,45-55 years,,,,
a100004361,01/06/2018,House Ads,personalization,FALSE,German,German,45-55 years,,,,
a100004362,1/14/18,Push,personalization,FALSE,English,English,55+ years,,,,
a100004362,01/07/2018,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004363,1/14/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004363,01/08/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004364,1/14/18,Instagram,personalization,FALSE,English,English,19-24 years,,,,
a100004364,01/09/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004365,1/14/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004365,01/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004366,1/15/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004366,01/11/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004367,1/15/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004367,01/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004368,1/15/18,House Ads,personalization,FALSE,English,German,45-55 years,,,,
a100004368,1/13/18,House Ads,personalization,FALSE,English,German,45-55 years,,,,
a100004369,1/15/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004369,1/14/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004370,1/15/18,Push,personalization,FALSE,English,English,0-18 years,,,,
a100004370,1/15/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004371,1/15/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004371,1/16/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004372,1/15/18,Instagram,personalization,FALSE,English,English,24-30 years,,,,
a100004372,1/17/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004373,1/16/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004373,1/18/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004374,1/16/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004374,1/19/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004375,1/16/18,House Ads,personalization,FALSE,English,German,45-55 years,,,,
a100004375,1/20/18,House Ads,personalization,FALSE,English,German,45-55 years,,,,
a100004376,1/16/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004376,1/21/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004377,1/16/18,House Ads,personalization,FALSE,English,German,0-18 years,,,,
a100004377,1/22/18,House Ads,personalization,FALSE,English,German,0-18 years,,,,
a100004378,1/16/18,Push,personalization,FALSE,English,English,19-24 years,,,,
a100004378,1/23/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004379,1/16/18,Facebook,personalization,FALSE,English,English,24-30 years,,,,
a100004379,1/24/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004380,1/17/18,Instagram,personalization,FALSE,English,English,30-36 years,,,,
a100004380,1/25/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004381,1/17/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004381,1/26/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004382,1/17/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004382,1/27/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004383,1/17/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004383,1/28/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004384,1/17/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004384,1/29/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004385,1/17/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004385,1/30/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004386,1/17/18,Push,personalization,FALSE,English,English,24-30 years,,,,
a100004386,1/31/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004387,1/18/18,Facebook,personalization,FALSE,English,English,30-36 years,,,,
a100004387,01/11/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004388,1/18/18,Instagram,personalization,FALSE,English,English,36-45 years,,,,
a100004388,01/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004389,1/18/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004389,1/13/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004390,1/18/18,Facebook,personalization,FALSE,English,English,55+ years,,,,
a100004390,1/14/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004391,1/18/18,House Ads,personalization,FALSE,English,German,0-18 years,,,,
a100004391,1/15/18,House Ads,personalization,FALSE,English,German,0-18 years,,,,
a100004392,1/18/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004392,1/16/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004393,1/18/18,House Ads,personalization,FALSE,English,German,24-30 years,,,,
a100004393,1/17/18,House Ads,personalization,FALSE,English,German,24-30 years,,,,
a100004394,1/19/18,Push,personalization,FALSE,English,English,30-36 years,,,,
a100004394,1/18/18,House Ads,personalization,FALSE,English,English,30-36 years,,,,
a100004395,1/19/18,Facebook,personalization,FALSE,English,English,36-45 years,,,,
a100004395,1/19/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004396,1/19/18,Instagram,personalization,FALSE,English,English,45-55 years,,,,
a100004396,1/20/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004397,1/19/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004397,1/21/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004398,1/19/18,Facebook,personalization,FALSE,English,English,0-18 years,,,,
a100004398,1/22/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004399,1/19/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004399,1/23/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004400,1/19/18,House Ads,personalization,FALSE,English,German,24-30 years,,,,
a100004400,1/24/18,House Ads,personalization,FALSE,English,German,24-30 years,,,,
a100004401,1/20/18,House Ads,personalization,FALSE,English,German,30-36 years,,,,
a100004401,1/25/18,House Ads,personalization,FALSE,English,German,30-36 years,,,,
a100004402,1/20/18,Push,personalization,FALSE,English,English,36-45 years,,,,
a100004402,1/26/18,House Ads,personalization,FALSE,English,English,36-45 years,,,,
a100004403,1/20/18,Facebook,personalization,FALSE,English,English,45-55 years,,,,
a100004403,1/27/18,House Ads,personalization,FALSE,English,English,45-55 years,,,,
a100004404,1/20/18,Instagram,personalization,FALSE,English,English,55+ years,,,,
a100004404,1/28/18,House Ads,personalization,FALSE,English,English,55+ years,,,,
a100004405,1/20/18,Instagram,personalization,FALSE,English,English,0-18 years,,,,
a100004405,1/29/18,House Ads,personalization,FALSE,English,English,0-18 years,,,,
a100004406,1/20/18,Facebook,personalization,FALSE,English,English,19-24 years,,,,
a100004406,1/30/18,House Ads,personalization,FALSE,English,English,19-24 years,,,,
a100004407,1/20/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
a100004407,1/31/18,House Ads,personalization,FALSE,English,English,24-30 years,,,,
